Rentrée scolaire;Code région académique;Code région Insee;Région académique;Code académie;Académie;Code département;Département;Code Postal;Commune;Numéro de l'école;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre total de classes;Nombre total d'élèves;Nombre d'élèves en pré-élémentaire hors ULIS;Nombre d'élèves en élémentaire hors ULIS;Nombre d'élèves en ULIS;Nombre d'élèves en UEEA;Nombre d'élèves en CP hors ULIS;Nombre d'élèves en CE1 hors ULIS;Nombre d'élèves en CE2 hors ULIS;Nombre d'élèves en CM1 hors ULIS;Nombre d'élèves en CM2 hors ULIS;num_ligne
2023;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;BEAUPREAU-EN-MAUGES;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;PUBLIC;0;0;4.0;87.0;25.0;62.0;0.0;0;11.0;13.0;6.0;17.0;15.0;756994
2019;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;BEAUPREAU-EN-MAUGES;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;PUBLIC;0;0;4.0;99.0;43.0;56.0;0.0;0;14.0;12.0;12.0;7.0;11.0;563361
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920195M;ECOLE ELEMENTAIRE PUBLIQUE;BILLANCOURT;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;15.0;390.0;0.0;390.0;0.0;0;79.0;69.0;79.0;76.0;87.0;243452
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922722J;ECOLE PRIMAIRE PUBLIQUE;SCIENCES ET BIODIVERSITE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;5.0;123.0;80.0;43.0;0.0;0;16.0;11.0;5.0;7.0;4.0;243464
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921575M;ECOLE ELEMENTAIRE PUBLIQUE;DENFERT-ROCHEREAU;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;15.0;360.0;0.0;351.0;9.0;0;81.0;60.0;66.0;67.0;77.0;243467
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920572X;ECOLE MATERNELLE PUBLIQUE;SILLY;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;9.0;255.0;255.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;243480
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920587N;ECOLE MATERNELLE PUBLIQUE;DOME;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;8.0;229.0;229.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;243481
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921256R;ECOLE PRIMAIRE PUBLIQUE;SILLY;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;12.0;286.0;0.0;286.0;0.0;0;59.0;78.0;47.0;54.0;48.0;243482
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922118C;ECOLE MATERNELLE PUBLIQUE;ABONDANCES;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;7.0;208.0;208.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;243486
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922784B;ECOLE PRIMAIRE PUBLIQUE;ECOLE DU NUMERIQUE;PUBLIC;0;0;18.0;403.0;144.0;259.0;0.0;0;40.0;65.0;53.0;67.0;34.0;741150
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920492K;ECOLE MATERNELLE PUBLIQUE;FESSART;PUBLIC;0;0;8.0;208.0;208.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;741151
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920553B;ECOLE MATERNELLE PUBLIQUE;POINT DU JOUR;PUBLIC;0;0;7.0;158.0;158.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;741153
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920439C;ECOLE ELEMENTAIRE APPLICATION;SAINT-DENIS;PUBLIC;0;0;9.0;184.0;0.0;175.0;9.0;0;39.0;38.0;34.0;34.0;30.0;741168
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921899P;ECOLE PRIMAIRE PRIVEE;RAMBAM;PRIVE;0;0;24.0;667.0;240.0;427.0;0.0;0;81.0;83.0;88.0;92.0;83.0;741169
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922552Z;ECOLE ELEMENTAIRE PUBLIQUE;MAITRE JACQUES;PUBLIC;0;0;9.0;212.0;0.0;212.0;0.0;0;46.0;45.0;37.0;38.0;46.0;741178
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922380M;ECOLE MATERNELLE PUBLIQUE;PEUPLIERS;PUBLIC;0;0;3.0;70.0;70.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;788682
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921529M;ECOLE ELEMENTAIRE PUBLIQUE;ESCUDIER;PUBLIC;0;0;11.0;243.0;0.0;240.0;0.0;3;53.0;47.0;44.0;42.0;54.0;788688
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921575M;ECOLE ELEMENTAIRE PUBLIQUE;DENFERT-ROCHEREAU;PUBLIC;0;0;12.0;284.0;0.0;274.0;10.0;0;61.0;53.0;54.0;51.0;55.0;788689
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922046Z;ECOLE MATERNELLE PUBLIQUE;JEAN GUILLON;PUBLIC;0;0;5.0;114.0;114.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;788693
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922666Y;ECOLE PRIMAIRE PUBLIQUE;ROBERT DOISNEAU;PUBLIC;0;0;15.0;343.0;126.0;217.0;0.0;0;51.0;44.0;45.0;40.0;37.0;788694
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922105N;ECOLE ELEMENTAIRE PUBLIQUE;ADOLPHE THIERS;PUBLIC;0;0;14.0;319.0;0.0;319.0;0.0;0;68.0;60.0;72.0;60.0;59.0;788704
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921575M;ECOLE ELEMENTAIRE PUBLIQUE;DENFERT-ROCHEREAU;PUBLIC;0;0;14.0;289.0;0.0;278.0;11.0;0;54.0;54.0;60.0;56.0;54.0;741149
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921877R;ECOLE ELEMENTAIRE PUBLIQUE;CASTEJA;PUBLIC;0;0;9.0;204.0;0.0;204.0;0.0;0;34.0;41.0;35.0;46.0;48.0;741163
2009;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920439C;ECOLE ELEMENTAIRE APPLICATION;SAINT-DENIS;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;14.0;333.0;0.0;323.0;10.0;0;65.0;61.0;63.0;75.0;59.0;31344
2009;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921884Y;ECOLE MATERNELLE PUBLIQUE;FORUM;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;5.0;116.0;116.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;31353
2009;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922105N;ECOLE ELEMENTAIRE PUBLIQUE;ADOLPHE THIERS;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;17.0;400.0;0.0;400.0;0.0;0;90.0;83.0;87.0;83.0;57.0;31355
2009;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920553B;ECOLE MATERNELLE PUBLIQUE;POINT DU JOUR;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;10.0;273.0;273.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;31357
2009;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922225U;ECOLE ELEMENTAIRE PUBLIQUE;SEVRES;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;20.0;462.0;0.0;452.0;10.0;0;85.0;93.0;94.0;86.0;94.0;31359
2009;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922552Z;ECOLE ELEMENTAIRE PUBLIQUE;MAITRE JACQUES;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;9.0;223.0;0.0;223.0;0.0;0;60.0;50.0;51.0;40.0;22.0;31360
2009;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920395E;ECOLE ELEMENTAIRE PUBLIQUE;FERDINAND BUISSON;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;12.0;286.0;0.0;286.0;0.0;0;65.0;61.0;51.0;53.0;56.0;31372
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921877R;ECOLE ELEMENTAIRE PUBLIQUE;CASTEJA;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;14.0;305.0;0.0;305.0;0.0;0;48.0;66.0;64.0;74.0;53.0;295360
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922380M;ECOLE MATERNELLE PUBLIQUE;PEUPLIERS;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;5.0;137.0;137.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;295362
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920269T;ECOLE ELEMENTAIRE PUBLIQUE;PIERRE GRENIER;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;7.0;171.0;0.0;171.0;0.0;0;49.0;21.0;39.0;25.0;37.0;295364
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922572W;ECOLE MATERNELLE PUBLIQUE;JACQUES DERAY;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;5.0;135.0;135.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;295369
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921065H;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH DU PARCHAMP;SECTEUR PRIVE;SANS OBJET;SANS OBJET;21.0;636.0;187.0;449.0;0.0;0;88.0;93.0;84.0;94.0;90.0;138506
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922105N;ECOLE ELEMENTAIRE PUBLIQUE;ADOLPHE THIERS;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;16.0;411.0;0.0;411.0;0.0;0;111.0;86.0;85.0;57.0;72.0;138520
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920395E;ECOLE ELEMENTAIRE PUBLIQUE;FERDINAND BUISSON;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;12.0;298.0;0.0;298.0;0.0;0;68.0;62.0;68.0;58.0;42.0;138496
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922118C;ECOLE MATERNELLE PUBLIQUE;ABONDANCES;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;8.0;216.0;216.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138500
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922118C;ECOLE MATERNELLE PUBLIQUE;ABONDANCES;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;7.0;185.0;185.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;295346
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920553B;ECOLE MATERNELLE PUBLIQUE;POINT DU JOUR;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;10.0;259.0;259.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;295350
2015;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;ANDREZE;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;SECTEUR PUBLIC;0;0;3.0;65.0;24.0;41.0;0.0;0;11.0;6.0;11.0;8.0;5.0;363615
2012;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;ANDREZE;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;2.0;46.0;23.0;23.0;0.0;0;8.0;7.0;5.0;2.0;1.0;208367
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921795B;ECOLE MATERNELLE PUBLIQUE;GALLIENI;SECTEUR PUBLIC;0;0;6.0;160.0;160.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397622
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920553B;ECOLE MATERNELLE PUBLIQUE;POINT DU JOUR;SECTEUR PUBLIC;0;0;9.0;233.0;233.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397624
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920571W;ECOLE MATERNELLE PUBLIQUE;SEVRES;SECTEUR PUBLIC;0;0;6.0;159.0;159.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397625
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921258T;ECOLE ELEMENTAIRE APPLICATION;LES GLACIERES;SECTEUR PUBLIC;0;0;15.0;375.0;0.0;375.0;0.0;0;76.0;85.0;79.0;69.0;66.0;397635
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922722J;ECOLE PRIMAIRE PUBLIQUE;SCIENCES ET BIODIVERSITE;SECTEUR PUBLIC;0;0;18.0;474.0;239.0;235.0;0.0;0;87.0;58.0;30.0;36.0;24.0;397639
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920395E;ECOLE ELEMENTAIRE PUBLIQUE;FERDINAND BUISSON;SECTEUR PUBLIC;0;0;12.0;319.0;0.0;319.0;0.0;0;74.0;59.0;72.0;57.0;57.0;397640
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920587N;ECOLE MATERNELLE PUBLIQUE;DOME;SECTEUR PUBLIC;0;0;8.0;220.0;220.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397643
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922784B;ECOLE PRIMAIRE PUBLIQUE;ECOLE DU NUMERIQUE;PUBLIC;0;0;18.0;428.0;163.0;265.0;0.0;0;70.0;63.0;70.0;34.0;28.0;693182
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920521S;ECOLE MATERNELLE D APPLICATION;LAZARE HOCHE;PUBLIC;0;0;8.0;206.0;206.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;693189
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920553B;ECOLE MATERNELLE PUBLIQUE;POINT DU JOUR;PUBLIC;0;0;6.0;156.0;156.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;693197
2014;10;11;ILE-DE-FRANCE;24;CRETEIL;77;SEINE-ET-MARNE;77220;TOURNAN-EN-BRIE;0770889Y;ECOLE ELEMENTAIRE PUBLIQUE;ODETTE MARTEAU;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;10.0;258.0;0.0;258.0;0.0;0;46.0;52.0;49.0;56.0;55.0;292012
2018;09;32;HAUTS-DE-FRANCE;09;LILLE;59;NORD;59143;WATTEN;0593882Z;ECOLE PRIMAIRE PRIVEE;INSTITUTION DU SACRE COEUR;SECTEUR PRIVE;0;0;7.0;173.0;56.0;117.0;0.0;0;16.0;23.0;21.0;27.0;30.0;492012
2018;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;BEAUPREAU-EN-MAUGES;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;SECTEUR PUBLIC;0;0;4.0;87.0;41.0;46.0;0.0;0;10.0;10.0;7.0;11.0;8.0;514186
2017;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;BEAUPREAU-EN-MAUGES;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;SECTEUR PUBLIC;0;0;3.0;80.0;35.0;45.0;0.0;0;9.0;7.0;11.0;7.0;11.0;464545
2016;09;32;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62164;AUDRESSELLES;0621191H;ECOLE PRIMAIRE PUBLIQUE;LES FLOBARTS;SECTEUR PUBLIC;0;0;3.0;53.0;19.0;34.0;0.0;0;6.0;6.0;10.0;6.0;6.0;392012
2022;10;11;ILE-DE-FRANCE;01;PARIS;75;PARIS;75018;PARIS 18E  ARRONDISSEMENT;0751080S;ECOLE ELEMENTAIRE PUBLIQUE;CLIGNANCOURT;PUBLIC;1;0;12.0;184.0;0.0;184.0;0.0;0;37.0;34.0;39.0;32.0;42.0;692012
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921877R;ECOLE ELEMENTAIRE PUBLIQUE;CASTEJA;PUBLIC;0;0;10.0;247.0;0.0;247.0;0.0;0;45.0;48.0;50.0;50.0;54.0;693173
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921065H;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH DU PARCHAMP;PRIVE;0;0;21.0;627.0;180.0;447.0;0.0;0;81.0;90.0;93.0;90.0;93.0;693178
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921258T;ECOLE ELEMENTAIRE APPLICATION;LES GLACIERES;PUBLIC;0;0;12.0;285.0;0.0;285.0;0.0;0;53.0;55.0;68.0;57.0;52.0;693184
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921794A;ECOLE MATERNELLE PUBLIQUE;BELLE FEUILLE;PUBLIC;0;0;6.0;136.0;136.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;693186
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921529M;ECOLE ELEMENTAIRE PUBLIQUE;ESCUDIER;PUBLIC;0;0;10.0;232.0;0.0;232.0;0.0;0;46.0;41.0;57.0;44.0;44.0;693191
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922380M;ECOLE MATERNELLE PUBLIQUE;PEUPLIERS;PUBLIC;0;0;4.0;82.0;82.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;693199
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920553B;ECOLE MATERNELLE PUBLIQUE;POINT DU JOUR;SECTEUR PUBLIC;0;0;9.0;248.0;248.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;346772
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921063F;ECOLE PRIMAIRE PRIVEE;SAINT ALEXANDRE;SECTEUR PRIVE;0;0;14.0;438.0;131.0;307.0;0.0;0;59.0;62.0;62.0;61.0;63.0;346774
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922380M;ECOLE MATERNELLE PUBLIQUE;PEUPLIERS;SECTEUR PUBLIC;0;0;5.0;125.0;125.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;346804
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921771A;ECOLE MATERNELLE PUBLIQUE;CASTEJA;SECTEUR PUBLIC;0;0;5.0;114.0;114.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397621
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922118C;ECOLE MATERNELLE PUBLIQUE;ABONDANCES;SECTEUR PUBLIC;0;0;7.0;171.0;171.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397630
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920439C;ECOLE ELEMENTAIRE APPLICATION;SAINT-DENIS;SECTEUR PUBLIC;0;0;12.0;280.0;0.0;269.0;11.0;0;52.0;51.0;59.0;45.0;62.0;397641
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920551Z;ECOLE MATERNELLE PUBLIQUE;SEINE;SECTEUR PUBLIC;0;0;6.0;155.0;155.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397642
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922105N;ECOLE ELEMENTAIRE PUBLIQUE;ADOLPHE THIERS;SECTEUR PUBLIC;0;0;17.0;476.0;0.0;476.0;0.0;0;104.0;93.0;82.0;103.0;94.0;397647
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922666Y;ECOLE PRIMAIRE PUBLIQUE;ROBERT DOISNEAU;SECTEUR PUBLIC;0;0;18.0;494.0;167.0;327.0;0.0;0;54.0;84.0;79.0;53.0;57.0;397649
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920269T;ECOLE ELEMENTAIRE PUBLIQUE;PIERRE GRENIER;SECTEUR PUBLIC;0;0;7.0;178.0;0.0;178.0;0.0;0;36.0;37.0;40.0;24.0;41.0;397650
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921529M;ECOLE ELEMENTAIRE PUBLIQUE;ESCUDIER;SECTEUR PUBLIC;0;0;13.0;327.0;0.0;327.0;0.0;0;90.0;66.0;73.0;52.0;46.0;397652
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921575M;ECOLE ELEMENTAIRE PUBLIQUE;DENFERT-ROCHEREAU;SECTEUR PUBLIC;0;0;15.0;357.0;0.0;341.0;16.0;0;79.0;78.0;69.0;63.0;52.0;397628
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920464E;ECOLE MATERNELLE PUBLIQUE;GABRIEL ET CHARLES VOISIN;SECTEUR PUBLIC;0;0;8.0;204.0;204.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397633
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920572X;ECOLE MATERNELLE PUBLIQUE;SILLY;SECTEUR PUBLIC;0;0;7.0;181.0;181.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397634
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921065H;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH DU PARCHAMP;SECTEUR PRIVE;0;0;19.0;521.0;112.0;409.0;0.0;0;53.0;84.0;89.0;91.0;92.0;397646
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921884Y;ECOLE MATERNELLE PUBLIQUE;FORUM;SECTEUR PUBLIC;0;0;4.0;99.0;99.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397653
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920395E;ECOLE ELEMENTAIRE PUBLIQUE;FERDINAND BUISSON;PUBLIC;0;0;17.0;433.0;0.0;433.0;0.0;0;86.0;101.0;83.0;80.0;83.0;547099
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922380M;ECOLE MATERNELLE PUBLIQUE;PEUPLIERS;PUBLIC;0;0;4.0;94.0;94.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;547112
